data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,data16,data17,data18,data19,data20,data21,data22,data23,data24,data25,data26,data27,data28,data29,data30,data31,data32,data33,data34,data35,data36,data37,data38,data39,data40,data41,data42,data43,data44,data45,data46,data47,data48,data49,data50,data51,data52,data53,data54,data55,data56,data57,data58,data59,data60,data61,data62,data63,data64,data65,data66,data67,data68,data69,data70,data71,data72,data73,data74,data75,data76,data77,data78,data79,data80,data81,data82,data83,data84,data85,data86,data87,data88,data89,data90,data91,data92,data93,data94,data95,data96,data97,data98,data99,data100,data101,data102,data103,data104,data105,data106,data107,data108,data109,data110,data111,data112,data113,data114,data115,data116,data117,data118,data119,data120,label
68604.1,67582.8,67034,67504.8,67137.2,67403.1,67015.2,66931.5,67380,67642.1,67724.1,67643.9,67106.2,65877,65900.1,65898.3,65380.1,65232.1,64955.6,64734.1,63508,64168.1,63284.9,63127,63659.2,63600,62931.2,64090,65014.9,64899.5,64736.2,64424.1,63804.8,63984.1,62673.6,61971.5,63281.9,62426.4,62923.2,61858.1,61663.8,61555.3,61779.4,62994.1,62729.4,63248.4,63080.2,63416.4,64082.9,63613.1,64243.6,63615.6,63130.1,64147.2,65441.7,65808.3,67082.3,67703.6,67699.3,67850.5,67670.9,67809.7,67551.1,66641.6,66723.6,67035.7,66990.9,66993.1,67309.9,66865.2,66992.1,67058,67279.3,66757.4,66892.8,66588.7,66826,65767.2,65178.3,65255.7,65519.9,65692.7,65425.4,65536,65845.2,65247.4,65677.7,66011,66163.3,66460.9,66478,66204.8,65876.4,65519,64676.1,64229.5,64264.8,63077.9,62751,63901.8,63275.4,63612,63761.2,63875.8,63504.5,62970,63038.6,63815.8,63606,64130,63888.4,63587.8,63899.9,64088.6,64181.1,64585.3,64563.2,64503.7,64363.9,64674.7,70190
67724.1,67643.9,67106.2,65877,65900.1,65898.3,65380.1,65232.1,64955.6,64734.1,63508,64168.1,63284.9,63127,63659.2,63600,62931.2,64090,65014.9,64899.5,64736.2,64424.1,63804.8,63984.1,62673.6,61971.5,63281.9,62426.4,62923.2,61858.1,61663.8,61555.3,61779.4,62994.1,62729.4,63248.4,63080.2,63416.4,64082.9,63613.1,64243.6,63615.6,63130.1,64147.2,65441.7,65808.3,67082.3,67703.6,67699.3,67850.5,67670.9,67809.7,67551.1,66641.6,66723.6,67035.7,66990.9,66993.1,67309.9,66865.2,66992.1,67058,67279.3,66757.4,66892.8,66588.7,66826,65767.2,65178.3,65255.7,65519.9,65692.7,65425.4,65536,65845.2,65247.4,65677.7,66011,66163.3,66460.9,66478,66204.8,65876.4,65519,64676.1,64229.5,64264.8,63077.9,62751,63901.8,63275.4,63612,63761.2,63875.8,63504.5,62970,63038.6,63815.8,63606,64130,63888.4,63587.8,63899.9,64088.6,64181.1,64585.3,64563.2,64503.7,64363.9,64674.7,64730.1,64619.5,65270,65128.4,65667.4,65695,65433.6,64890,65023.2,64962,69858.9
63508,64168.1,63284.9,63127,63659.2,63600,62931.2,64090,65014.9,64899.5,64736.2,64424.1,63804.8,63984.1,62673.6,61971.5,63281.9,62426.4,62923.2,61858.1,61663.8,61555.3,61779.4,62994.1,62729.4,63248.4,63080.2,63416.4,64082.9,63613.1,64243.6,63615.6,63130.1,64147.2,65441.7,65808.3,67082.3,67703.6,67699.3,67850.5,67670.9,67809.7,67551.1,66641.6,66723.6,67035.7,66990.9,66993.1,67309.9,66865.2,66992.1,67058,67279.3,66757.4,66892.8,66588.7,66826,65767.2,65178.3,65255.7,65519.9,65692.7,65425.4,65536,65845.2,65247.4,65677.7,66011,66163.3,66460.9,66478,66204.8,65876.4,65519,64676.1,64229.5,64264.8,63077.9,62751,63901.8,63275.4,63612,63761.2,63875.8,63504.5,62970,63038.6,63815.8,63606,64130,63888.4,63587.8,63899.9,64088.6,64181.1,64585.3,64563.2,64503.7,64363.9,64674.7,64730.1,64619.5,65270,65128.4,65667.4,65695,65433.6,64890,65023.2,64962,64760.8,63996.3,64542,64497.7,64300.1,63984,64236.7,64309.1,64233.7,64604.3,70032.6
64736.2,64424.1,63804.8,63984.1,62673.6,61971.5,63281.9,62426.4,62923.2,61858.1,61663.8,61555.3,61779.4,62994.1,62729.4,63248.4,63080.2,63416.4,64082.9,63613.1,64243.6,63615.6,63130.1,64147.2,65441.7,65808.3,67082.3,67703.6,67699.3,67850.5,67670.9,67809.7,67551.1,66641.6,66723.6,67035.7,66990.9,66993.1,67309.9,66865.2,66992.1,67058,67279.3,66757.4,66892.8,66588.7,66826,65767.2,65178.3,65255.7,65519.9,65692.7,65425.4,65536,65845.2,65247.4,65677.7,66011,66163.3,66460.9,66478,66204.8,65876.4,65519,64676.1,64229.5,64264.8,63077.9,62751,63901.8,63275.4,63612,63761.2,63875.8,63504.5,62970,63038.6,63815.8,63606,64130,63888.4,63587.8,63899.9,64088.6,64181.1,64585.3,64563.2,64503.7,64363.9,64674.7,64730.1,64619.5,65270,65128.4,65667.4,65695,65433.6,64890,65023.2,64962,64760.8,63996.3,64542,64497.7,64300.1,63984,64236.7,64309.1,64233.7,64604.3,65258.8,64899.1,65110.5,65350,65660.2,65369.4,65658.3,65685.9,65256.2,65354.4,69977.2
61663.8,61555.3,61779.4,62994.1,62729.4,63248.4,63080.2,63416.4,64082.9,63613.1,64243.6,63615.6,63130.1,64147.2,65441.7,65808.3,67082.3,67703.6,67699.3,67850.5,67670.9,67809.7,67551.1,66641.6,66723.6,67035.7,66990.9,66993.1,67309.9,66865.2,66992.1,67058,67279.3,66757.4,66892.8,66588.7,66826,65767.2,65178.3,65255.7,65519.9,65692.7,65425.4,65536,65845.2,65247.4,65677.7,66011,66163.3,66460.9,66478,66204.8,65876.4,65519,64676.1,64229.5,64264.8,63077.9,62751,63901.8,63275.4,63612,63761.2,63875.8,63504.5,62970,63038.6,63815.8,63606,64130,63888.4,63587.8,63899.9,64088.6,64181.1,64585.3,64563.2,64503.7,64363.9,64674.7,64730.1,64619.5,65270,65128.4,65667.4,65695,65433.6,64890,65023.2,64962,64760.8,63996.3,64542,64497.7,64300.1,63984,64236.7,64309.1,64233.7,64604.3,65258.8,64899.1,65110.5,65350,65660.2,65369.4,65658.3,65685.9,65256.2,65354.4,65880,65868.1,66187.2,66540.1,66965,67248.1,66605.3,66573.2,66715.1,67382.1,70180.5
64243.6,63615.6,63130.1,64147.2,65441.7,65808.3,67082.3,67703.6,67699.3,67850.5,67670.9,67809.7,67551.1,66641.6,66723.6,67035.7,66990.9,66993.1,67309.9,66865.2,66992.1,67058,67279.3,66757.4,66892.8,66588.7,66826,65767.2,65178.3,65255.7,65519.9,65692.7,65425.4,65536,65845.2,65247.4,65677.7,66011,66163.3,66460.9,66478,66204.8,65876.4,65519,64676.1,64229.5,64264.8,63077.9,62751,63901.8,63275.4,63612,63761.2,63875.8,63504.5,62970,63038.6,63815.8,63606,64130,63888.4,63587.8,63899.9,64088.6,64181.1,64585.3,64563.2,64503.7,64363.9,64674.7,64730.1,64619.5,65270,65128.4,65667.4,65695,65433.6,64890,65023.2,64962,64760.8,63996.3,64542,64497.7,64300.1,63984,64236.7,64309.1,64233.7,64604.3,65258.8,64899.1,65110.5,65350,65660.2,65369.4,65658.3,65685.9,65256.2,65354.4,65880,65868.1,66187.2,66540.1,66965,67248.1,66605.3,66573.2,66715.1,67382.1,67520,67376.5,67170.1,66839.9,66958,67088.9,67041.2,66841.3,67115.2,68037,70612
67670.9,67809.7,67551.1,66641.6,66723.6,67035.7,66990.9,66993.1,67309.9,66865.2,66992.1,67058,67279.3,66757.4,66892.8,66588.7,66826,65767.2,65178.3,65255.7,65519.9,65692.7,65425.4,65536,65845.2,65247.4,65677.7,66011,66163.3,66460.9,66478,66204.8,65876.4,65519,64676.1,64229.5,64264.8,63077.9,62751,63901.8,63275.4,63612,63761.2,63875.8,63504.5,62970,63038.6,63815.8,63606,64130,63888.4,63587.8,63899.9,64088.6,64181.1,64585.3,64563.2,64503.7,64363.9,64674.7,64730.1,64619.5,65270,65128.4,65667.4,65695,65433.6,64890,65023.2,64962,64760.8,63996.3,64542,64497.7,64300.1,63984,64236.7,64309.1,64233.7,64604.3,65258.8,64899.1,65110.5,65350,65660.2,65369.4,65658.3,65685.9,65256.2,65354.4,65880,65868.1,66187.2,66540.1,66965,67248.1,66605.3,66573.2,66715.1,67382.1,67520,67376.5,67170.1,66839.9,66958,67088.9,67041.2,66841.3,67115.2,68037,69431,69847.2,70204.3,70609.1,70908.1,71025.6,70960,69893.9,70348.4,69903.4,71220
66992.1,67058,67279.3,66757.4,66892.8,66588.7,66826,65767.2,65178.3,65255.7,65519.9,65692.7,65425.4,65536,65845.2,65247.4,65677.7,66011,66163.3,66460.9,66478,66204.8,65876.4,65519,64676.1,64229.5,64264.8,63077.9,62751,63901.8,63275.4,63612,63761.2,63875.8,63504.5,62970,63038.6,63815.8,63606,64130,63888.4,63587.8,63899.9,64088.6,64181.1,64585.3,64563.2,64503.7,64363.9,64674.7,64730.1,64619.5,65270,65128.4,65667.4,65695,65433.6,64890,65023.2,64962,64760.8,63996.3,64542,64497.7,64300.1,63984,64236.7,64309.1,64233.7,64604.3,65258.8,64899.1,65110.5,65350,65660.2,65369.4,65658.3,65685.9,65256.2,65354.4,65880,65868.1,66187.2,66540.1,66965,67248.1,66605.3,66573.2,66715.1,67382.1,67520,67376.5,67170.1,66839.9,66958,67088.9,67041.2,66841.3,67115.2,68037,69431,69847.2,70204.3,70609.1,70908.1,71025.6,70960,69893.9,70348.4,69903.4,69941,70330.7,70589.4,70480,70649.2,70347.6,70657.6,70545.6,70760.2,71207.5,69606.8
65519.9,65692.7,65425.4,65536,65845.2,65247.4,65677.7,66011,66163.3,66460.9,66478,66204.8,65876.4,65519,64676.1,64229.5,64264.8,63077.9,62751,63901.8,63275.4,63612,63761.2,63875.8,63504.5,62970,63038.6,63815.8,63606,64130,63888.4,63587.8,63899.9,64088.6,64181.1,64585.3,64563.2,64503.7,64363.9,64674.7,64730.1,64619.5,65270,65128.4,65667.4,65695,65433.6,64890,65023.2,64962,64760.8,63996.3,64542,64497.7,64300.1,63984,64236.7,64309.1,64233.7,64604.3,65258.8,64899.1,65110.5,65350,65660.2,65369.4,65658.3,65685.9,65256.2,65354.4,65880,65868.1,66187.2,66540.1,66965,67248.1,66605.3,66573.2,66715.1,67382.1,67520,67376.5,67170.1,66839.9,66958,67088.9,67041.2,66841.3,67115.2,68037,69431,69847.2,70204.3,70609.1,70908.1,71025.6,70960,69893.9,70348.4,69903.4,69941,70330.7,70589.4,70480,70649.2,70347.6,70657.6,70545.6,70760.2,71207.5,70953.2,70738.4,71174.1,70447.8,70390.3,70320,69798.2,70146,70011.4,69520,69787
66478,66204.8,65876.4,65519,64676.1,64229.5,64264.8,63077.9,62751,63901.8,63275.4,63612,63761.2,63875.8,63504.5,62970,63038.6,63815.8,63606,64130,63888.4,63587.8,63899.9,64088.6,64181.1,64585.3,64563.2,64503.7,64363.9,64674.7,64730.1,64619.5,65270,65128.4,65667.4,65695,65433.6,64890,65023.2,64962,64760.8,63996.3,64542,64497.7,64300.1,63984,64236.7,64309.1,64233.7,64604.3,65258.8,64899.1,65110.5,65350,65660.2,65369.4,65658.3,65685.9,65256.2,65354.4,65880,65868.1,66187.2,66540.1,66965,67248.1,66605.3,66573.2,66715.1,67382.1,67520,67376.5,67170.1,66839.9,66958,67088.9,67041.2,66841.3,67115.2,68037,69431,69847.2,70204.3,70609.1,70908.1,71025.6,70960,69893.9,70348.4,69903.4,69941,70330.7,70589.4,70480,70649.2,70347.6,70657.6,70545.6,70760.2,71207.5,70953.2,70738.4,71174.1,70447.8,70390.3,70320,69798.2,70146,70011.4,69520,69875.6,70067.6,70306.3,70046,70711.9,70403.5,70643.2,70444.3,70257.2,70533.3,66903
63275.4,63612,63761.2,63875.8,63504.5,62970,63038.6,63815.8,63606,64130,63888.4,63587.8,63899.9,64088.6,64181.1,64585.3,64563.2,64503.7,64363.9,64674.7,64730.1,64619.5,65270,65128.4,65667.4,65695,65433.6,64890,65023.2,64962,64760.8,63996.3,64542,64497.7,64300.1,63984,64236.7,64309.1,64233.7,64604.3,65258.8,64899.1,65110.5,65350,65660.2,65369.4,65658.3,65685.9,65256.2,65354.4,65880,65868.1,66187.2,66540.1,66965,67248.1,66605.3,66573.2,66715.1,67382.1,67520,67376.5,67170.1,66839.9,66958,67088.9,67041.2,66841.3,67115.2,68037,69431,69847.2,70204.3,70609.1,70908.1,71025.6,70960,69893.9,70348.4,69903.4,69941,70330.7,70589.4,70480,70649.2,70347.6,70657.6,70545.6,70760.2,71207.5,70953.2,70738.4,71174.1,70447.8,70390.3,70320,69798.2,70146,70011.4,69520,69875.6,70067.6,70306.3,70046,70711.9,70403.5,70643.2,70444.3,70257.2,70533.3,70378.1,69772.8,69600.1,70126.7,70193.3,70307.8,70252.3,69943.9,70138,68908,65573.3
63888.4,63587.8,63899.9,64088.6,64181.1,64585.3,64563.2,64503.7,64363.9,64674.7,64730.1,64619.5,65270,65128.4,65667.4,65695,65433.6,64890,65023.2,64962,64760.8,63996.3,64542,64497.7,64300.1,63984,64236.7,64309.1,64233.7,64604.3,65258.8,64899.1,65110.5,65350,65660.2,65369.4,65658.3,65685.9,65256.2,65354.4,65880,65868.1,66187.2,66540.1,66965,67248.1,66605.3,66573.2,66715.1,67382.1,67520,67376.5,67170.1,66839.9,66958,67088.9,67041.2,66841.3,67115.2,68037,69431,69847.2,70204.3,70609.1,70908.1,71025.6,70960,69893.9,70348.4,69903.4,69941,70330.7,70589.4,70480,70649.2,70347.6,70657.6,70545.6,70760.2,71207.5,70953.2,70738.4,71174.1,70447.8,70390.3,70320,69798.2,70146,70011.4,69520,69875.6,70067.6,70306.3,70046,70711.9,70403.5,70643.2,70444.3,70257.2,70533.3,70378.1,69772.8,69600.1,70126.7,70193.3,70307.8,70252.3,69943.9,70138,68908,69307.5,68722.7,68539,68701.4,68955.9,69005.4,69509.4,69548.6,69760,69511,65943.2
64730.1,64619.5,65270,65128.4,65667.4,65695,65433.6,64890,65023.2,64962,64760.8,63996.3,64542,64497.7,64300.1,63984,64236.7,64309.1,64233.7,64604.3,65258.8,64899.1,65110.5,65350,65660.2,65369.4,65658.3,65685.9,65256.2,65354.4,65880,65868.1,66187.2,66540.1,66965,67248.1,66605.3,66573.2,66715.1,67382.1,67520,67376.5,67170.1,66839.9,66958,67088.9,67041.2,66841.3,67115.2,68037,69431,69847.2,70204.3,70609.1,70908.1,71025.6,70960,69893.9,70348.4,69903.4,69941,70330.7,70589.4,70480,70649.2,70347.6,70657.6,70545.6,70760.2,71207.5,70953.2,70738.4,71174.1,70447.8,70390.3,70320,69798.2,70146,70011.4,69520,69875.6,70067.6,70306.3,70046,70711.9,70403.5,70643.2,70444.3,70257.2,70533.3,70378.1,69772.8,69600.1,70126.7,70193.3,70307.8,70252.3,69943.9,70138,68908,69307.5,68722.7,68539,68701.4,68955.9,69005.4,69509.4,69548.6,69760,69511,69219.3,69356.3,69801.2,69794.1,70428.6,70467,70638.1,70638.4,70889.3,70733,65949.9
64760.8,63996.3,64542,64497.7,64300.1,63984,64236.7,64309.1,64233.7,64604.3,65258.8,64899.1,65110.5,65350,65660.2,65369.4,65658.3,65685.9,65256.2,65354.4,65880,65868.1,66187.2,66540.1,66965,67248.1,66605.3,66573.2,66715.1,67382.1,67520,67376.5,67170.1,66839.9,66958,67088.9,67041.2,66841.3,67115.2,68037,69431,69847.2,70204.3,70609.1,70908.1,71025.6,70960,69893.9,70348.4,69903.4,69941,70330.7,70589.4,70480,70649.2,70347.6,70657.6,70545.6,70760.2,71207.5,70953.2,70738.4,71174.1,70447.8,70390.3,70320,69798.2,70146,70011.4,69520,69875.6,70067.6,70306.3,70046,70711.9,70403.5,70643.2,70444.3,70257.2,70533.3,70378.1,69772.8,69600.1,70126.7,70193.3,70307.8,70252.3,69943.9,70138,68908,69307.5,68722.7,68539,68701.4,68955.9,69005.4,69509.4,69548.6,69760,69511,69219.3,69356.3,69801.2,69794.1,70428.6,70467,70638.1,70638.4,70889.3,70733,70930,70934.3,71597.5,71349.9,70752.2,70875.4,70616,70859.7,70735.6,70850.1,66158.6
65258.8,64899.1,65110.5,65350,65660.2,65369.4,65658.3,65685.9,65256.2,65354.4,65880,65868.1,66187.2,66540.1,66965,67248.1,66605.3,66573.2,66715.1,67382.1,67520,67376.5,67170.1,66839.9,66958,67088.9,67041.2,66841.3,67115.2,68037,69431,69847.2,70204.3,70609.1,70908.1,71025.6,70960,69893.9,70348.4,69903.4,69941,70330.7,70589.4,70480,70649.2,70347.6,70657.6,70545.6,70760.2,71207.5,70953.2,70738.4,71174.1,70447.8,70390.3,70320,69798.2,70146,70011.4,69520,69875.6,70067.6,70306.3,70046,70711.9,70403.5,70643.2,70444.3,70257.2,70533.3,70378.1,69772.8,69600.1,70126.7,70193.3,70307.8,70252.3,69943.9,70138,68908,69307.5,68722.7,68539,68701.4,68955.9,69005.4,69509.4,69548.6,69760,69511,69219.3,69356.3,69801.2,69794.1,70428.6,70467,70638.1,70638.4,70889.3,70733,70930,70934.3,71597.5,71349.9,70752.2,70875.4,70616,70859.7,70735.6,70850.1,70913.9,70858.8,70820.7,70871.9,70700,70489.2,70424.4,70233,70491.9,69863.7,66226
65880,65868.1,66187.2,66540.1,66965,67248.1,66605.3,66573.2,66715.1,67382.1,67520,67376.5,67170.1,66839.9,66958,67088.9,67041.2,66841.3,67115.2,68037,69431,69847.2,70204.3,70609.1,70908.1,71025.6,70960,69893.9,70348.4,69903.4,69941,70330.7,70589.4,70480,70649.2,70347.6,70657.6,70545.6,70760.2,71207.5,70953.2,70738.4,71174.1,70447.8,70390.3,70320,69798.2,70146,70011.4,69520,69875.6,70067.6,70306.3,70046,70711.9,70403.5,70643.2,70444.3,70257.2,70533.3,70378.1,69772.8,69600.1,70126.7,70193.3,70307.8,70252.3,69943.9,70138,68908,69307.5,68722.7,68539,68701.4,68955.9,69005.4,69509.4,69548.6,69760,69511,69219.3,69356.3,69801.2,69794.1,70428.6,70467,70638.1,70638.4,70889.3,70733,70930,70934.3,71597.5,71349.9,70752.2,70875.4,70616,70859.7,70735.6,70850.1,70913.9,70858.8,70820.7,70871.9,70700,70489.2,70424.4,70233,70491.9,69863.7,70008.7,69813,70160,70193.6,70190,70510,70139.2,69236.4,69224.5,69458.1,68558.3
67520,67376.5,67170.1,66839.9,66958,67088.9,67041.2,66841.3,67115.2,68037,69431,69847.2,70204.3,70609.1,70908.1,71025.6,70960,69893.9,70348.4,69903.4,69941,70330.7,70589.4,70480,70649.2,70347.6,70657.6,70545.6,70760.2,71207.5,70953.2,70738.4,71174.1,70447.8,70390.3,70320,69798.2,70146,70011.4,69520,69875.6,70067.6,70306.3,70046,70711.9,70403.5,70643.2,70444.3,70257.2,70533.3,70378.1,69772.8,69600.1,70126.7,70193.3,70307.8,70252.3,69943.9,70138,68908,69307.5,68722.7,68539,68701.4,68955.9,69005.4,69509.4,69548.6,69760,69511,69219.3,69356.3,69801.2,69794.1,70428.6,70467,70638.1,70638.4,70889.3,70733,70930,70934.3,71597.5,71349.9,70752.2,70875.4,70616,70859.7,70735.6,70850.1,70913.9,70858.8,70820.7,70871.9,70700,70489.2,70424.4,70233,70491.9,69863.7,70008.7,69813,70160,70193.6,70190,70510,70139.2,69236.4,69224.5,69458.1,69571.5,69733.3,69680,69480,69858.9,69899.2,69983.1,70050,70009.4,69848,67651.8
69431,69847.2,70204.3,70609.1,70908.1,71025.6,70960,69893.9,70348.4,69903.4,69941,70330.7,70589.4,70480,70649.2,70347.6,70657.6,70545.6,70760.2,71207.5,70953.2,70738.4,71174.1,70447.8,70390.3,70320,69798.2,70146,70011.4,69520,69875.6,70067.6,70306.3,70046,70711.9,70403.5,70643.2,70444.3,70257.2,70533.3,70378.1,69772.8,69600.1,70126.7,70193.3,70307.8,70252.3,69943.9,70138,68908,69307.5,68722.7,68539,68701.4,68955.9,69005.4,69509.4,69548.6,69760,69511,69219.3,69356.3,69801.2,69794.1,70428.6,70467,70638.1,70638.4,70889.3,70733,70930,70934.3,71597.5,71349.9,70752.2,70875.4,70616,70859.7,70735.6,70850.1,70913.9,70858.8,70820.7,70871.9,70700,70489.2,70424.4,70233,70491.9,69863.7,70008.7,69813,70160,70193.6,70190,70510,70139.2,69236.4,69224.5,69458.1,69571.5,69733.3,69680,69480,69858.9,69899.2,69983.1,70050,70009.4,69848,70133.2,70078.3,70015.5,69901.5,70032.6,70079.8,70091.8,70250,70281.9,70214,68149.9
69941,70330.7,70589.4,70480,70649.2,70347.6,70657.6,70545.6,70760.2,71207.5,70953.2,70738.4,71174.1,70447.8,70390.3,70320,69798.2,70146,70011.4,69520,69875.6,70067.6,70306.3,70046,70711.9,70403.5,70643.2,70444.3,70257.2,70533.3,70378.1,69772.8,69600.1,70126.7,70193.3,70307.8,70252.3,69943.9,70138,68908,69307.5,68722.7,68539,68701.4,68955.9,69005.4,69509.4,69548.6,69760,69511,69219.3,69356.3,69801.2,69794.1,70428.6,70467,70638.1,70638.4,70889.3,70733,70930,70934.3,71597.5,71349.9,70752.2,70875.4,70616,70859.7,70735.6,70850.1,70913.9,70858.8,70820.7,70871.9,70700,70489.2,70424.4,70233,70491.9,69863.7,70008.7,69813,70160,70193.6,70190,70510,70139.2,69236.4,69224.5,69458.1,69571.5,69733.3,69680,69480,69858.9,69899.2,69983.1,70050,70009.4,69848,70133.2,70078.3,70015.5,69901.5,70032.6,70079.8,70091.8,70250,70281.9,70214,70090.7,70052.9,70240.2,70107.9,69977.2,69950.2,69860.2,69767,69783.5,69638.7,67898.1
70953.2,70738.4,71174.1,70447.8,70390.3,70320,69798.2,70146,70011.4,69520,69875.6,70067.6,70306.3,70046,70711.9,70403.5,70643.2,70444.3,70257.2,70533.3,70378.1,69772.8,69600.1,70126.7,70193.3,70307.8,70252.3,69943.9,70138,68908,69307.5,68722.7,68539,68701.4,68955.9,69005.4,69509.4,69548.6,69760,69511,69219.3,69356.3,69801.2,69794.1,70428.6,70467,70638.1,70638.4,70889.3,70733,70930,70934.3,71597.5,71349.9,70752.2,70875.4,70616,70859.7,70735.6,70850.1,70913.9,70858.8,70820.7,70871.9,70700,70489.2,70424.4,70233,70491.9,69863.7,70008.7,69813,70160,70193.6,70190,70510,70139.2,69236.4,69224.5,69458.1,69571.5,69733.3,69680,69480,69858.9,69899.2,69983.1,70050,70009.4,69848,70133.2,70078.3,70015.5,69901.5,70032.6,70079.8,70091.8,70250,70281.9,70214,70090.7,70052.9,70240.2,70107.9,69977.2,69950.2,69860.2,69767,69783.5,69638.7,69924.5,70103.5,70060.5,69985.9,70180.5,70424.4,70281.5,70361.7,70344.3,70301.3,67844.8
69875.6,70067.6,70306.3,70046,70711.9,70403.5,70643.2,70444.3,70257.2,70533.3,70378.1,69772.8,69600.1,70126.7,70193.3,70307.8,70252.3,69943.9,70138,68908,69307.5,68722.7,68539,68701.4,68955.9,69005.4,69509.4,69548.6,69760,69511,69219.3,69356.3,69801.2,69794.1,70428.6,70467,70638.1,70638.4,70889.3,70733,70930,70934.3,71597.5,71349.9,70752.2,70875.4,70616,70859.7,70735.6,70850.1,70913.9,70858.8,70820.7,70871.9,70700,70489.2,70424.4,70233,70491.9,69863.7,70008.7,69813,70160,70193.6,70190,70510,70139.2,69236.4,69224.5,69458.1,69571.5,69733.3,69680,69480,69858.9,69899.2,69983.1,70050,70009.4,69848,70133.2,70078.3,70015.5,69901.5,70032.6,70079.8,70091.8,70250,70281.9,70214,70090.7,70052.9,70240.2,70107.9,69977.2,69950.2,69860.2,69767,69783.5,69638.7,69924.5,70103.5,70060.5,69985.9,70180.5,70424.4,70281.5,70361.7,70344.3,70301.3,70344.5,70453.7,70574,70664.8,70612,70437.7,70553.8,70578.4,70956,71122.1,68389.7
70378.1,69772.8,69600.1,70126.7,70193.3,70307.8,70252.3,69943.9,70138,68908,69307.5,68722.7,68539,68701.4,68955.9,69005.4,69509.4,69548.6,69760,69511,69219.3,69356.3,69801.2,69794.1,70428.6,70467,70638.1,70638.4,70889.3,70733,70930,70934.3,71597.5,71349.9,70752.2,70875.4,70616,70859.7,70735.6,70850.1,70913.9,70858.8,70820.7,70871.9,70700,70489.2,70424.4,70233,70491.9,69863.7,70008.7,69813,70160,70193.6,70190,70510,70139.2,69236.4,69224.5,69458.1,69571.5,69733.3,69680,69480,69858.9,69899.2,69983.1,70050,70009.4,69848,70133.2,70078.3,70015.5,69901.5,70032.6,70079.8,70091.8,70250,70281.9,70214,70090.7,70052.9,70240.2,70107.9,69977.2,69950.2,69860.2,69767,69783.5,69638.7,69924.5,70103.5,70060.5,69985.9,70180.5,70424.4,70281.5,70361.7,70344.3,70301.3,70344.5,70453.7,70574,70664.8,70612,70437.7,70553.8,70578.4,70956,71122.1,70928.5,70929.6,71046,71378,71220,70880.1,70932.6,70660,70516.4,69178.7,69218
69307.5,68722.7,68539,68701.4,68955.9,69005.4,69509.4,69548.6,69760,69511,69219.3,69356.3,69801.2,69794.1,70428.6,70467,70638.1,70638.4,70889.3,70733,70930,70934.3,71597.5,71349.9,70752.2,70875.4,70616,70859.7,70735.6,70850.1,70913.9,70858.8,70820.7,70871.9,70700,70489.2,70424.4,70233,70491.9,69863.7,70008.7,69813,70160,70193.6,70190,70510,70139.2,69236.4,69224.5,69458.1,69571.5,69733.3,69680,69480,69858.9,69899.2,69983.1,70050,70009.4,69848,70133.2,70078.3,70015.5,69901.5,70032.6,70079.8,70091.8,70250,70281.9,70214,70090.7,70052.9,70240.2,70107.9,69977.2,69950.2,69860.2,69767,69783.5,69638.7,69924.5,70103.5,70060.5,69985.9,70180.5,70424.4,70281.5,70361.7,70344.3,70301.3,70344.5,70453.7,70574,70664.8,70612,70437.7,70553.8,70578.4,70956,71122.1,70928.5,70929.6,71046,71378,71220,70880.1,70932.6,70660,70516.4,69178.7,69646,69634.2,69433.8,69447.2,69606.8,69515,69896.7,69935.6,68936.9,68277.7,70082
69219.3,69356.3,69801.2,69794.1,70428.6,70467,70638.1,70638.4,70889.3,70733,70930,70934.3,71597.5,71349.9,70752.2,70875.4,70616,70859.7,70735.6,70850.1,70913.9,70858.8,70820.7,70871.9,70700,70489.2,70424.4,70233,70491.9,69863.7,70008.7,69813,70160,70193.6,70190,70510,70139.2,69236.4,69224.5,69458.1,69571.5,69733.3,69680,69480,69858.9,69899.2,69983.1,70050,70009.4,69848,70133.2,70078.3,70015.5,69901.5,70032.6,70079.8,70091.8,70250,70281.9,70214,70090.7,70052.9,70240.2,70107.9,69977.2,69950.2,69860.2,69767,69783.5,69638.7,69924.5,70103.5,70060.5,69985.9,70180.5,70424.4,70281.5,70361.7,70344.3,70301.3,70344.5,70453.7,70574,70664.8,70612,70437.7,70553.8,70578.4,70956,71122.1,70928.5,70929.6,71046,71378,71220,70880.1,70932.6,70660,70516.4,69178.7,69646,69634.2,69433.8,69447.2,69606.8,69515,69896.7,69935.6,68936.9,68277.7,68613.7,68788,68960.1,69684.3,69787,69640,69764,69706.8,69419.8,69450,69220.5
